444403,d009,1992-11-26,2000-10-30
444404,d004,1996-04-09,9999-01-01
444405,d007,1990-08-04,9999-01-01
444406,d007,1989-06-07,9999-01-01
444407,d005,1991-06-02,9999-01-01
444408,d005,1996-04-30,9999-01-01
444409,d004,1995-06-03,9999-01-01
444409,d005,1992-09-20,1995-06-03
444410,d005,1991-12-01,1994-10-14
444411,d003,1985-09-24,1993-09-29
444412,d005,1989-08-13,9999-01-01
444413,d006,1999-05-19,9999-01-01
444414,d005,1998-09-17,9999-01-01
444415,d006,1998-12-07,2000-12-25
444416,d004,1996-04-02,9999-01-01
444417,d005,1988-07-30,9999-01-01
444418,d004,1986-04-28,9999-01-01
444419,d001,1994-10-25,1997-06-08
444419,d009,1997-06-08,9999-01-01
444420,d005,1985-04-22,9999-01-01
444421,d009,1987-08-08,9999-01-01
444422,d003,1993-07-25,9999-01-01
444423,d005,1998-03-04,9999-01-01
444424,d004,1999-04-07,2000-06-14
444425,d009,1985-04-29,9999-01-01
444426,d004,1985-02-11,1993-12-08
444427,d001,1992-06-07,9999-01-01
444428,d002,1997-06-07,1999-10-24
444428,d003,1999-10-24,9999-01-01
444429,d004,1994-12-28,9999-01-01
444430,d005,1994-06-13,1998-12-31
444431,d007,1997-07-26,9999-01-01
444432,d009,1992-01-12,9999-01-01
444433,d007,1988-12-11,9999-01-01
444434,d005,1999-09-26,9999-01-01
444435,d004,1987-04-21,9999-01-01
444436,d007,1989-03-13,9999-01-01
444437,d005,1997-12-28,9999-01-01
444438,d004,2001-11-19,9999-01-01
444438,d005,1998-12-22,2001-11-19
444439,d008,1994-10-03,2001-02-12
444440,d007,1997-10-08,9999-01-01
444441,d005,1995-07-17,1999-09-10
444442,d004,1998-05-08,9999-01-01
444443,d004,1999-06-08,9999-01-01
444444,d007,1992-04-02,9999-01-01
444445,d006,1985-10-23,9999-01-01
444446,d007,1990-10-24,1999-04-11
444447,d007,1986-06-19,1987-11-20
444447,d009,1987-11-20,9999-01-01
444448,d001,1997-07-27,9999-01-01
444449,d004,1985-09-23,9999-01-01
444450,d005,1994-12-16,9999-01-01
444451,d005,1995-07-14,9999-01-01
444452,d006,1991-12-14,9999-01-01
444453,d004,1986-12-11,9999-01-01
444454,d005,1997-07-02,9999-01-01
444455,d005,1997-10-31,2000-08-08
444456,d007,1990-10-09,9999-01-01
444457,d005,1992-08-22,1997-11-08
444457,d008,1997-11-08,9999-01-01
444458,d004,1991-02-17,9999-01-01
444459,d001,1993-08-26,9999-01-01
444460,d005,1988-04-27,9999-01-01
444461,d009,1993-06-09,9999-01-01
444462,d001,1993-01-05,9999-01-01
444463,d009,1996-11-02,9999-01-01
444464,d004,1991-03-06,2000-01-14
444465,d004,1998-10-25,9999-01-01
444465,d005,1997-08-29,1998-10-25
444466,d009,1988-01-09,9999-01-01
444467,d004,1994-09-20,9999-01-01
444468,d005,1986-05-18,9999-01-01
444469,d007,1988-10-18,9999-01-01
444470,d004,1999-07-31,9999-01-01
444471,d007,1998-03-14,9999-01-01
444472,d007,1999-07-29,9999-01-01
444473,d004,1997-02-12,1997-12-10
444473,d006,1996-09-03,1997-02-12
444474,d005,1990-02-03,9999-01-01
444475,d004,1987-02-16,9999-01-01
444476,d002,1988-03-05,9999-01-01
444477,d004,1989-04-01,1998-04-20
444478,d002,1997-02-07,1997-11-21
444479,d005,1989-11-26,1990-03-31
444480,d005,1996-10-29,9999-01-01
444481,d005,1998-06-25,9999-01-01
444482,d007,1985-09-17,9999-01-01
444483,d006,1989-06-03,9999-01-01
444484,d001,1995-04-30,9999-01-01
444484,d007,1987-09-03,1995-04-30
444485,d005,1996-11-12,9999-01-01
444486,d002,1987-03-13,9999-01-01
444487,d005,1994-04-09,9999-01-01
444488,d001,1990-06-30,1991-03-29
444489,d004,1990-08-27,9999-01-01
444490,d002,1998-08-04,9999-01-01
444491,d002,1994-11-23,9999-01-01
444492,d005,1988-04-13,9999-01-01
444493,d004,1991-09-03,9999-01-01
444494,d007,1992-08-24,1998-03-30
444494,d009,1998-03-30,9999-01-01
444495,d004,1994-03-12,2000-08-10
444496,d004,1986-09-18,9999-01-01
444497,d009,1986-12-02,9999-01-01
444498,d002,1992-09-04,9999-01-01
444499,d005,1985-07-23,9999-01-01
444500,d005,1991-09-30,9999-01-01
444501,d005,1988-10-15,9999-01-01
444502,d005,1986-11-17,9999-01-01
444503,d005,1998-11-30,9999-01-01
444504,d005,1987-11-22,1992-08-08
444504,d008,1992-08-08,2000-01-13
444505,d005,1988-12-11,9999-01-01
444506,d005,1986-12-27,9999-01-01
444507,d005,1991-10-12,9999-01-01
444508,d007,1985-08-29,9999-01-01
444509,d004,1995-03-26,2001-12-22
444510,d005,1991-09-03,9999-01-01
444511,d002,1987-07-17,9999-01-01
444512,d005,1985-05-14,9999-01-01
444513,d002,2001-10-30,9999-01-01
444513,d003,1999-01-22,2001-10-30
444514,d005,1990-07-02,9999-01-01
444515,d003,1997-08-17,9999-01-01
444516,d003,1990-10-14,9999-01-01
444517,d009,1989-11-22,9999-01-01
444518,d007,1985-04-01,1987-07-02
444519,d009,1997-02-17,9999-01-01
444520,d004,1995-01-26,9999-01-01
444521,d005,1999-04-09,9999-01-01
444522,d004,1986-02-07,1994-10-09
444522,d006,1994-10-09,9999-01-01
444523,d001,1990-08-30,9999-01-01
444524,d004,1993-01-04,2002-05-27
444525,d006,1993-11-12,9999-01-01
444526,d002,1986-06-16,9999-01-01
444527,d005,1996-01-29,9999-01-01
444528,d007,1992-12-11,9999-01-01
444529,d006,1995-08-22,9999-01-01
444530,d005,1986-03-07,1993-09-13
444531,d004,1993-09-05,9999-01-01
444532,d004,1993-07-27,1997-02-18
444532,d009,1997-02-18,9999-01-01
444533,d003,1987-02-03,9999-01-01
444534,d007,1994-08-27,9999-01-01
444535,d005,1997-01-25,1999-08-05
444536,d005,1985-07-17,9999-01-01
444537,d004,1990-11-20,9999-01-01
444538,d004,1991-05-14,2001-02-22
444539,d006,1994-09-29,9999-01-01
444540,d001,1994-11-12,9999-01-01
444541,d004,1986-01-11,9999-01-01
444542,d004,1993-08-06,1995-07-26
444542,d006,1995-07-26,9999-01-01
444543,d008,1997-11-20,9999-01-01
444544,d002,1990-02-13,1995-05-13
444545,d006,1991-09-24,9999-01-01
444546,d004,1987-07-22,9999-01-01
444547,d003,1995-06-12,9999-01-01
444548,d005,1998-01-15,9999-01-01
444549,d001,1985-10-23,9999-01-01
444550,d003,1991-04-29,9999-01-01
444551,d007,1986-11-13,9999-01-01
444552,d003,1987-03-01,1994-09-30
444553,d007,1996-05-25,1998-05-09
444553,d009,1998-05-09,9999-01-01
444554,d005,1985-02-22,9999-01-01
444555,d007,1996-03-24,9999-01-01
444556,d004,1987-03-03,1999-03-19
444557,d005,1999-01-25,9999-01-01
444558,d005,1996-11-29,9999-01-01
444559,d006,1998-09-07,9999-01-01
444560,d005,1987-02-02,9999-01-01
444561,d009,1986-04-21,1989-09-16
444562,d001,1999-05-17,9999-01-01
444562,d007,1988-03-04,1999-05-17
444563,d004,1996-03-27,1997-03-01
444564,d004,1998-08-07,9999-01-01
444565,d005,1992-06-09,1997-10-22
444566,d006,1988-08-10,9999-01-01
444567,d004,1999-11-12,9999-01-01
444568,d009,1996-08-22,9999-01-01
444569,d001,1994-09-30,9999-01-01
444570,d008,1994-10-05,9999-01-01
444571,d001,1999-01-03,2000-10-09
444572,d004,1987-12-08,1990-12-04
444572,d006,1990-12-04,9999-01-01
444573,d005,1990-05-19,9999-01-01
444574,d007,1991-08-22,9999-01-01
444575,d008,1987-02-23,9999-01-01
444576,d007,1989-03-12,9999-01-01
444577,d006,1999-04-02,1999-06-13
444578,d004,1999-01-26,2000-11-10
444579,d007,1989-01-05,9999-01-01
444580,d007,1990-08-29,9999-01-01
444581,d007,1989-10-27,9999-01-01
444582,d001,1998-07-21,9999-01-01
444582,d007,1997-10-11,1998-07-21
444583,d007,1995-08-16,1995-08-21
444584,d009,1986-12-06,9999-01-01
444585,d005,1987-10-29,9999-01-01
444586,d006,1998-09-04,9999-01-01
444587,d003,1997-10-14,9999-01-01
444588,d008,1996-05-01,9999-01-01
444589,d008,1992-10-29,9999-01-01
444590,d006,1987-06-08,9999-01-01
444591,d004,1987-04-13,1989-08-05
444592,d004,1992-08-16,1995-01-26
444592,d005,1991-09-12,1992-08-16
444593,d004,1998-04-04,9999-01-01
444594,d005,2000-01-05,9999-01-01
444595,d004,1992-03-17,9999-01-01
444596,d005,1994-12-14,9999-01-01
444597,d005,1988-03-29,9999-01-01
444598,d005,1988-11-08,9999-01-01
444599,d005,1999-04-25,9999-01-01
444600,d004,2000-07-18,2000-10-27
444600,d008,1999-12-18,2000-07-18
444601,d004,1993-04-07,9999-01-01
444602,d005,1988-05-21,9999-01-01
444603,d009,1996-03-08,9999-01-01
444604,d005,1997-10-26,9999-01-01
444605,d007,1986-12-22,9999-01-01
444606,d008,1992-09-11,9999-01-01
444607,d007,1990-06-04,1994-08-22
444608,d004,1996-02-21,9999-01-01
444609,d005,1993-02-02,9999-01-01
444610,d004,1997-08-20,9999-01-01
444611,d004,1991-04-17,9999-01-01
444611,d005,1990-09-27,1991-04-17
444612,d007,1989-01-27,2000-12-05
444613,d004,1994-06-24,9999-01-01
444614,d004,1994-01-16,9999-01-01
444615,d005,1996-11-29,9999-01-01
444616,d003,1987-04-15,9999-01-01
444617,d007,1990-11-10,9999-01-01
444618,d002,1998-06-21,1998-11-11
444619,d005,1996-04-21,9999-01-01
444620,d005,1992-09-21,9999-01-01
444621,d001,1988-10-19,9999-01-01
444621,d007,1987-07-16,1988-10-19
444622,d004,1987-09-08,9999-01-01
444623,d003,1999-04-20,2002-01-30
444624,d004,1995-11-06,9999-01-01
444625,d003,1989-10-22,9999-01-01
444626,d009,1988-01-21,9999-01-01
444627,d006,1994-09-24,9999-01-01
444628,d006,1993-10-09,9999-01-01
444629,d004,1996-05-11,1997-08-07
444629,d009,1997-08-07,9999-01-01
444630,d003,1986-03-05,9999-01-01
444631,d005,1998-10-09,9999-01-01
444632,d006,1991-01-18,1994-04-17
444633,d005,1995-03-01,9999-01-01
444634,d005,1992-05-09,9999-01-01
444635,d004,1997-04-04,9999-01-01
444636,d001,1995-11-12,2000-10-01
444637,d007,1991-09-07,9999-01-01
444638,d004,1998-12-21,9999-01-01
444639,d001,1996-09-10,1997-10-22
444639,d009,1997-10-22,9999-01-01
444640,d005,1998-01-13,9999-01-01
444641,d005,1992-05-06,9999-01-01
444642,d004,1996-05-18,9999-01-01
444643,d008,1998-06-28,9999-01-01
444644,d009,1991-06-26,9999-01-01
444645,d001,1985-05-08,1988-08-09
444646,d005,1989-10-02,9999-01-01
444647,d007,1994-01-02,9999-01-01
444648,d007,1997-11-14,2002-05-04
444648,d009,2002-05-04,9999-01-01
444649,d001,1991-09-18,9999-01-01
444650,d005,1986-03-25,9999-01-01
444651,d003,1995-02-27,9999-01-01
444652,d005,1999-08-23,1999-11-07
444653,d005,1991-07-18,9999-01-01
444654,d008,1997-08-28,9999-01-01
444655,d005,1996-03-11,9999-01-01
444656,d004,2000-01-20,2000-02-18
444656,d009,2000-02-18,9999-01-01
444657,d007,1999-01-11,9999-01-01
444658,d007,1990-09-05,9999-01-01
444659,d009,1997-02-21,9999-01-01
444660,d007,1999-08-15,2001-01-20
444661,d002,1994-08-31,9999-01-01
444662,d004,1997-01-09,9999-01-01
444663,d005,1998-03-20,2002-07-20
444664,d009,1998-01-28,9999-01-01
444665,d005,1999-06-06,9999-01-01
444666,d004,1998-08-30,9999-01-01
444667,d005,1992-01-31,1995-10-01
444667,d008,1995-10-01,9999-01-01
444668,d002,1998-02-20,9999-01-01
444669,d006,1998-07-17,9999-01-01
444670,d005,1988-12-10,9999-01-01
444671,d007,1987-07-13,1996-10-08
444672,d009,1987-04-03,9999-01-01
444673,d002,1986-06-22,9999-01-01
444674,d004,1992-11-17,9999-01-01
444675,d005,1997-12-12,9999-01-01
444675,d009,1993-07-13,1997-12-12
444676,d003,1991-02-05,1995-02-01
444677,d005,1995-06-05,1998-12-04
444678,d005,1996-08-17,9999-01-01
444679,d006,1992-02-01,9999-01-01
444680,d007,1987-10-21,9999-01-01
444681,d009,1996-08-23,9999-01-01
444682,d008,1998-05-31,9999-01-01
444683,d005,1991-06-30,1992-11-10
444684,d004,1989-09-12,1995-09-25
444685,d008,1996-12-30,9999-01-01
444686,d004,2002-02-06,9999-01-01
444686,d005,1985-06-24,2002-02-06
444687,d005,1994-01-03,9999-01-01
444688,d007,1989-12-13,9999-01-01
444689,d006,1993-05-13,2001-11-12
444690,d007,1989-01-31,9999-01-01
444691,d002,1987-10-20,9999-01-01
444692,d002,1999-08-12,9999-01-01
444693,d004,1988-04-28,2002-07-24
444694,d003,1987-04-18,9999-01-01
444695,d004,1998-04-08,1998-11-13
444695,d006,1998-11-13,2001-10-13
444696,d002,1996-06-23,1997-07-02
444697,d004,1988-04-25,9999-01-01
444698,d006,1992-11-25,9999-01-01
444699,d002,1987-08-19,9999-01-01
444700,d004,1995-07-11,9999-01-01
444701,d005,1999-06-25,9999-01-01
444702,d004,1992-01-13,2002-04-03
444703,d004,1997-01-03,9999-01-01
444703,d006,1994-07-17,1997-01-03
444704,d001,1997-01-14,9999-01-01
444705,d005,1996-09-17,1998-12-09
444706,d007,1991-11-04,9999-01-01
444707,d001,1987-03-16,9999-01-01
444708,d005,1997-03-02,9999-01-01
444709,d007,1998-04-23,9999-01-01
444710,d007,1999-02-05,9999-01-01
444711,d002,1989-02-26,9999-01-01
444712,d005,1997-03-01,9999-01-01
444713,d005,1998-01-17,1998-07-08
444713,d009,1996-11-04,1998-01-17
444714,d005,1994-11-13,9999-01-01
444715,d005,1986-05-12,9999-01-01
444716,d005,1996-10-01,9999-01-01
444717,d006,1986-06-23,9999-01-01
444718,d003,1993-12-24,9999-01-01
444719,d002,1987-09-27,1995-10-14
444720,d003,1988-09-18,9999-01-01
444721,d005,1992-12-02,9999-01-01
444722,d005,1991-10-31,9999-01-01
444723,d004,1999-02-09,9999-01-01
444723,d005,1998-08-19,1999-02-09
444724,d007,1986-05-01,9999-01-01
444725,d005,1994-11-02,9999-01-01
444726,d004,1994-10-19,1995-03-05
444727,d004,1992-12-20,9999-01-01
444728,d005,1992-04-16,9999-01-01
444729,d007,1999-02-08,9999-01-01
444730,d007,1994-09-25,9999-01-01
444731,d005,1989-12-29,9999-01-01
444732,d007,1992-07-15,1996-09-01
444733,d005,1997-03-20,9999-01-01
444733,d009,1992-10-19,1997-03-20
444734,d004,1987-01-25,9999-01-01
444735,d003,1995-08-14,9999-01-01
444736,d005,1990-10-22,9999-01-01
444737,d004,1991-04-26,9999-01-01
444738,d007,1986-06-30,9999-01-01
444739,d005,1996-05-10,9999-01-01
444740,d004,1999-10-04,9999-01-01
444741,d005,1985-02-10,1987-01-20
444742,d008,1988-09-09,9999-01-01
444743,d004,1985-09-10,2002-06-25
444743,d006,2002-06-25,9999-01-01
444744,d007,1997-03-27,9999-01-01
444745,d002,1997-01-27,9999-01-01
444746,d003,1991-02-19,9999-01-01
444747,d007,1998-07-29,2001-05-18
444748,d004,1991-08-18,1998-11-26
444749,d005,1988-04-27,9999-01-01
444750,d005,1996-01-09,9999-01-01
444751,d002,1999-05-27,9999-01-01
444752,d007,1993-04-03,2000-02-16
444752,d009,2000-02-16,9999-01-01
444753,d004,1987-07-24,9999-01-01
444754,d004,1988-02-09,9999-01-01
444755,d005,1992-06-18,1998-11-10
444756,d007,1999-06-14,9999-01-01
444757,d004,1987-11-09,9999-01-01
444758,d005,1985-07-21,9999-01-01
444759,d007,1996-04-29,9999-01-01
444760,d002,1989-04-16,9999-01-01
444761,d003,1989-08-21,9999-01-01
444762,d005,1997-02-15,9999-01-01
444763,d004,1990-02-13,1991-09-22
444763,d009,1991-09-22,1995-01-08
444764,d001,1989-12-05,9999-01-01
444765,d007,1995-06-01,2002-01-15
444766,d006,1999-06-16,9999-01-01
444767,d006,1994-11-19,9999-01-01
444768,d001,1995-03-09,1995-06-18
444769,d005,1999-06-20,9999-01-01
444770,d001,1988-10-03,1990-01-01
444771,d004,1992-07-17,1998-06-03
444771,d006,1998-06-03,9999-01-01
444772,d005,1998-04-06,9999-01-01
444773,d006,1985-02-19,1992-07-01
444774,d008,1987-02-23,9999-01-01
444775,d007,1998-01-14,1999-02-03
444776,d004,1994-06-29,9999-01-01
444777,d005,1988-01-19,9999-01-01
444778,d004,1999-08-04,2000-06-28
444779,d007,1992-05-04,9999-01-01
444780,d004,1999-07-03,9999-01-01
444780,d009,1986-07-29,1999-07-03
444781,d004,1985-10-03,9999-01-01
444782,d003,1993-07-24,9999-01-01
444783,d009,1994-11-26,9999-01-01
444784,d005,1989-02-14,9999-01-01
444785,d005,1992-09-22,9999-01-01
444786,d004,1994-10-14,9999-01-01
444787,d005,1994-01-20,1999-05-28
444788,d003,1991-02-25,9999-01-01
444789,d004,1994-09-11,1998-03-29
444789,d006,1998-03-29,9999-01-01
444790,d005,1998-10-05,9999-01-01
444791,d002,1997-07-28,9999-01-01
444792,d007,1989-11-01,9999-01-01
444793,d005,1992-07-18,9999-01-01
444794,d006,1999-04-25,2000-02-12
444795,d005,1998-04-26,9999-01-01
444796,d007,1985-12-30,9999-01-01
444797,d005,1998-10-28,9999-01-01
444798,d004,1992-02-22,1995-04-20
444798,d006,1995-04-20,9999-01-01
444799,d005,1986-05-29,1995-08-30
444800,d005,1996-10-25,9999-01-01
444801,d007,1989-01-04,9999-01-01
444802,d002,1988-02-23,9999-01-01
444803,d004,1989-12-09,9999-01-01
444804,d004,1988-09-06,1995-01-11
444805,d003,1985-04-20,9999-01-01
444806,d002,1998-04-28,2000-01-09
444806,d003,2000-01-09,9999-01-01
444807,d004,1985-07-29,9999-01-01
444808,d007,1988-05-04,9999-01-01
444809,d005,1997-08-02,9999-01-01
444810,d009,1989-04-06,1990-07-18
444811,d005,1988-08-20,9999-01-01
444812,d007,1993-06-21,9999-01-01
444813,d005,1994-09-27,9999-01-01
444814,d004,1985-06-14,9999-01-01
444815,d005,2001-01-26,9999-01-01
444815,d008,1999-08-06,2001-01-26
444816,d003,1999-03-13,2002-04-05
444817,d001,1989-01-06,1989-07-27
444818,d005,1987-03-14,9999-01-01
444819,d005,1999-12-04,9999-01-01
444820,d005,1995-04-04,9999-01-01
444821,d005,1987-08-27,9999-01-01
444822,d006,1995-07-29,9999-01-01
444823,d009,1995-03-15,9999-01-01
444824,d004,2002-02-25,9999-01-01
444824,d008,1999-07-01,2002-02-25
444825,d007,1988-04-16,9999-01-01
444826,d004,1998-07-10,2000-07-17
444827,d003,1992-07-01,9999-01-01
444828,d007,1996-09-08,9999-01-01
444829,d007,1988-11-05,9999-01-01
444830,d007,1985-04-19,9999-01-01
444831,d002,1996-09-03,9999-01-01
444832,d004,1992-12-05,1998-11-13
444832,d009,1998-11-13,9999-01-01
444833,d002,1987-11-16,9999-01-01
444834,d008,1989-06-11,2000-02-18
444835,d004,1987-01-18,9999-01-01
444836,d008,1999-08-19,9999-01-01
444837,d005,1988-04-15,9999-01-01
444838,d004,1993-10-19,9999-01-01
444839,d003,1991-08-10,9999-01-01
444840,d007,1992-08-07,2001-11-04
444841,d005,1995-06-25,1998-02-25
444841,d008,1998-02-25,9999-01-01
444842,d004,1999-06-12,9999-01-01
444843,d005,1985-04-24,9999-01-01
444844,d007,1985-10-16,9999-01-01
444845,d001,1995-07-30,9999-01-01
444846,d001,1999-01-10,9999-01-01
444847,d004,1992-08-27,1997-07-24
444848,d007,1986-02-12,9999-01-01
444849,d007,1985-07-02,9999-01-01
444850,d005,2002-03-21,9999-01-01
444850,d009,1998-09-04,2002-03-21
444851,d001,1996-11-27,9999-01-01
444852,d002,1985-02-15,9999-01-01
444853,d002,1989-01-14,9999-01-01
444854,d005,1996-08-08,9999-01-01
444855,d009,1989-09-29,1992-07-21
444856,d005,1990-06-01,9999-01-01
444857,d005,1991-12-01,9999-01-01
444858,d007,1985-06-14,9999-01-01
444859,d009,1990-03-10,2001-08-18
444860,d001,1991-06-18,1999-12-01
444860,d007,1989-06-04,1991-06-18
444861,d001,1999-02-08,1999-06-15
444862,d004,1999-10-01,9999-01-01
444863,d005,1995-10-22,9999-01-01
444864,d006,1985-08-10,9999-01-01
444865,d009,1999-04-18,9999-01-01
444866,d004,1994-02-05,9999-01-01
444867,d002,1987-02-11,9999-01-01
444868,d002,1997-02-14,1997-04-08
444868,d003,1997-04-08,1998-12-14
444869,d007,1999-06-26,9999-01-01
444870,d004,1992-04-09,9999-01-01
444871,d008,1988-01-09,9999-01-01
444872,d005,1985-10-05,9999-01-01
444873,d007,1997-02-24,2002-03-26
444874,d005,1987-01-17,9999-01-01
444875,d008,1985-12-25,9999-01-01
444876,d008,1999-04-16,2000-01-14
444877,d007,1988-04-07,1993-03-27
444877,d009,1993-03-27,9999-01-01
444878,d001,1990-06-02,9999-01-01
444879,d007,1985-02-20,9999-01-01
444880,d004,1998-06-09,9999-01-01
444881,d002,1996-10-21,9999-01-01
444882,d005,1998-11-01,9999-01-01
444883,d007,1999-06-18,1999-09-28
444884,d005,1990-04-20,9999-01-01
444885,d004,1999-12-23,9999-01-01
444886,d004,1998-02-28,9999-01-01
444887,d005,1995-04-20,2001-12-23
444887,d008,2001-12-23,9999-01-01
444888,d004,1988-06-02,1992-02-15
444889,d005,1993-07-24,9999-01-01
444890,d005,1988-06-28,1989-10-06
444891,d004,1989-03-31,9999-01-01
444892,d005,1985-09-04,9999-01-01
444893,d006,1988-04-04,1998-10-27
444894,d007,1989-03-11,9999-01-01
444895,d003,1992-07-09,9999-01-01
444896,d008,1994-11-14,9999-01-01
444897,d001,1997-12-16,1998-11-25
444897,d007,1995-10-01,1997-12-16
444898,d003,1985-05-27,9999-01-01
444899,d005,1992-04-27,9999-01-01
444900,d004,1988-02-03,1994-04-05
444901,d003,1987-08-22,2000-07-24
444902,d005,1992-09-05,9999-01-01
444903,d004,1993-09-15,9999-01-01
444904,d004,1999-12-14,9999-01-01
444905,d004,1991-01-08,9999-01-01
444906,d004,1992-09-04,1995-06-13
444906,d006,1995-06-13,2001-12-24
444907,d005,1987-08-26,9999-01-01
444908,d004,1996-06-28,9999-01-01
444909,d004,1991-08-12,9999-01-01
444910,d007,1988-08-13,2001-03-17
444911,d009,1996-11-06,9999-01-01
444912,d009,1990-08-02,9999-01-01
444913,d007,1993-12-10,9999-01-01
444914,d007,1985-08-10,9999-01-01
444915,d001,1985-09-25,9999-01-01
444916,d005,1999-12-02,9999-01-01
444916,d006,1991-11-29,1999-12-02
444917,d008,1992-12-11,9999-01-01
444918,d005,1997-04-13,1999-11-05
444919,d009,1994-10-26,9999-01-01
444920,d001,1998-11-17,9999-01-01
444921,d003,1992-09-21,9999-01-01
444922,d007,1986-09-09,9999-01-01
444923,d004,1987-05-24,9999-01-01
444924,d005,1987-04-24,9999-01-01
444925,d001,1990-12-20,9999-01-01
444926,d002,1992-09-03,2000-09-19
444926,d003,1986-02-12,1992-09-03
444927,d002,1997-11-06,9999-01-01
444928,d001,1985-06-19,9999-01-01
444929,d004,1991-08-31,9999-01-01
444930,d004,1992-05-19,9999-01-01
444931,d009,1986-09-22,9999-01-01
444932,d007,1992-08-20,9999-01-01
444933,d004,1999-04-13,9999-01-01
444934,d007,1986-01-30,9999-01-01
444935,d004,1989-06-26,1990-06-18
444935,d009,1986-09-04,1989-06-26
444936,d001,1988-09-13,9999-01-01
444937,d005,1989-08-31,9999-01-01
444938,d004,1995-07-08,9999-01-01
444939,d001,1987-01-20,1997-02-13
444940,d007,1989-11-18,9999-01-01
444941,d002,1986-01-31,9999-01-01
444942,d005,1988-04-16,9999-01-01
444943,d004,1991-12-01,1993-01-28
444943,d006,1993-01-28,9999-01-01
444944,d005,1991-07-07,9999-01-01
444945,d001,1993-11-14,9999-01-01
444946,d004,1991-01-15,9999-01-01
444947,d005,1987-05-09,9999-01-01
444948,d005,1986-10-21,1990-08-07
444949,d005,1998-01-26,9999-01-01
444950,d005,1990-06-18,9999-01-01
444951,d005,1989-02-12,9999-01-01
444952,d005,1996-05-02,2000-09-16
444952,d008,2000-09-16,9999-01-01
444953,d001,1991-04-10,9999-01-01
444954,d005,1991-07-01,9999-01-01
444955,d005,1990-06-07,1990-09-23
444956,d005,1996-08-30,9999-01-01
444957,d005,1987-08-28,9999-01-01
444958,d004,1996-07-05,9999-01-01
444959,d001,1992-08-06,9999-01-01
444960,d005,1992-05-28,9999-01-01
444961,d004,2002-05-21,9999-01-01
444961,d005,1999-11-11,2002-05-21
444962,d004,1992-06-23,9999-01-01
444963,d007,1997-12-05,2000-02-09
444964,d004,1990-01-29,9999-01-01
444965,d007,1991-11-25,9999-01-01
444966,d004,1986-04-18,1990-06-24
444967,d003,1999-12-29,9999-01-01
444968,d001,1998-05-26,2001-08-26
444969,d002,1994-09-08,9999-01-01
444970,d009,1996-11-23,9999-01-01
444971,d004,1997-02-13,2001-03-29
444971,d005,1990-10-26,1997-02-13
444972,d005,1988-11-08,9999-01-01
444973,d005,1995-05-31,9999-01-01
444974,d009,1996-05-08,9999-01-01
444975,d005,1998-02-17,9999-01-01
444976,d005,1992-02-19,9999-01-01
444977,d004,1987-10-29,2000-06-25
444978,d008,1985-10-24,9999-01-01
444979,d005,1988-01-04,9999-01-01
444980,d007,1995-06-15,9999-01-01
444981,d005,1998-03-05,9999-01-01
444982,d004,1991-08-31,1991-12-02
444982,d008,1991-03-05,1991-08-31
444983,d004,1989-09-02,9999-01-01
444984,d004,1992-11-09,1996-09-21
444985,d007,1990-03-17,9999-01-01
444986,d007,1997-03-20,9999-01-01
444987,d001,1994-04-08,1998-04-03
444988,d005,1995-05-21,9999-01-01
444989,d004,1987-12-18,9999-01-01
444990,d007,1988-04-17,9999-01-01
444991,d004,1989-12-10,1993-12-05
444991,d008,1988-07-30,1989-12-10
444992,d005,1995-04-20,2001-09-21
444993,d001,1991-10-10,9999-01-01
444994,d007,1997-12-10,9999-01-01
444995,d007,1997-07-14,1998-01-27
444996,d005,1988-09-15,9999-01-01
444997,d007,1985-11-03,9999-01-01
444998,d008,1989-04-04,9999-01-01
444999,d002,1996-06-03,1998-05-01
444999,d007,1998-05-01,9999-01-01
445000,d005,1998-07-25,9999-01-01
445001,d005,1995-05-14,9999-01-01
445002,d007,1987-08-26,1996-08-13
445003,d004,1999-04-24,9999-01-01
445004,d004,1995-06-13,9999-01-01
445005,d004,1991-12-16,9999-01-01
445006,d005,1992-04-11,9999-01-01
445007,d003,1990-01-20,9999-01-01
445008,d005,1986-07-03,9999-01-01
445009,d009,1993-05-28,9999-01-01
445010,d004,1997-07-17,1998-08-28
445010,d006,1998-08-28,9999-01-01
445011,d006,1990-10-02,2000-06-07
445012,d001,1998-08-06,9999-01-01
445013,d004,1992-07-25,9999-01-01
445014,d001,1991-02-12,9999-01-01
445015,d004,1985-02-16,9999-01-01
445016,d005,1990-02-25,1991-06-27
445017,d008,1990-03-07,9999-01-01
445018,d004,1995-03-29,9999-01-01
445019,d007,1985-08-22,2000-12-15
445019,d009,2000-12-15,9999-01-01
445020,d007,1987-01-02,9999-01-01
445021,d008,1997-12-27,9999-01-01
445022,d008,1988-07-08,9999-01-01
445023,d007,1988-07-21,9999-01-01
445024,d008,1991-05-19,1998-05-21
445025,d005,1996-05-12,9999-01-01
445026,d005,1996-01-03,9999-01-01
445027,d007,1985-04-23,9999-01-01
445028,d007,1994-04-23,2000-10-09
445028,d009,2000-10-09,9999-01-01
445029,d004,1995-01-02,9999-01-01
445030,d003,1996-03-07,9999-01-01
445031,d002,1986-10-29,9999-01-01
445032,d002,1985-10-24,1985-12-24
445033,d004,1986-01-15,9999-01-01
445034,d005,1994-03-22,9999-01-01
445035,d005,1994-04-07,9999-01-01
